Frame,Chain,MgID,ListResids,ListResnames,ListAtoms
408,PP1,323,5,POPE, O14
409,PP1,310,60,POPE, O13
409,PP1,323,5,POPE, O14 P
410,PP1,310,60,POPE, O13
410,PP1,323,5,POPE, O14
411,PP1,310,60,POPE, O13
411,PP1,323,5,POPE, O14
412,PP1,310,60,POPE, O13
412,PP1,323,5,POPE, O14
413,PP1,310,60,POPE, O13
413,PP1,323,5,POPE, O14
414,PP1,310,60,POPE, O13
414,PP1,323,5,POPE, O14
415,PP1,310,60,POPE, O13
415,PP1,323,5,POPE, O14
416,PP1,310,60,POPE, O13
416,PP1,323,5,POPE, O14
417,PP1,310,60,POPE, O13
417,PP1,323,5,POPE, O14
418,PP1,310,60,POPE, O13
418,PP1,323,5,POPE, O14
419,PP1,310,60,POPE, O13
419,PP1,323,5,POPE, O14
420,PP1,310,60,POPE, O13
420,PP1,323,5,POPE, O14
421,PP1,310,60,POPE, O13
421,PP1,323,5,POPE, O14
422,PP1,310,60,POPE, O13
422,PP1,323,5,POPE, O14
423,PP1,310,60,POPE, O13
423,PP1,323,5,POPE, O14
424,PP1,310,60,POPE, O13
424,PP1,323,5,POPE, O14
425,PP1,310,60,POPE, O13
425,PP1,323,5,POPE, O14
426,PP1,310,60,POPE, O13
426,PP1,323,5,POPE, O14
427,PP1,310,60,POPE, O13
427,PP1,323,5,POPE, O14
428,PP1,310,60,POPE, O13
428,PP1,323,5,POPE, O14 P
429,PP1,310,60,POPE, O13 P
429,PP1,323,5,POPE, O14
430,PP1,310,60,POPE, O13
430,PP1,323,5,POPE, O14
431,PP1,310,60,POPE, O13
431,PP1,323,5,POPE, O14
432,PP1,310,60,POPE, O13
432,PP1,323,5,POPE, O14
433,PP1,310,60,POPE, O13
433,PP1,323,5,POPE, O14
434,PP1,310,60,POPE, O13
434,PP1,323,5,POPE, O14
435,PP1,310,60,POPE, O13
435,PP1,323,5,POPE, O14
436,PP1,310,60,POPE, O13
436,PP1,323,5,POPE, O14
437,PP1,310,60,POPE, O13
437,PP1,323,5,POPE, O14
438,PP1,310,60,POPE, O13
438,PP1,323,5,POPE, O14
439,PP1,310,60,POPE, O13
439,PP1,323,5,POPE, O14
440,PP1,310,60,POPE, O13
440,PP1,323,5,POPE, O14
441,PP1,310,60,POPE, O13
441,PP1,323,5,POPE, O14
442,PP1,310,60,POPE, O13
442,PP1,323,5,POPE, O14
443,PP1,310,60,POPE, O13
443,PP1,323,5,POPE, O14
444,PP1,310,60,POPE, O13
444,PP1,323,5,POPE, O14 P
445,PP1,310,60,POPE, O13
445,PP1,323,5,POPE, O14
446,PP1,310,60,POPE, O13
446,PP1,323,5,POPE, O14
447,PP1,310,60,POPE, O13
447,PP1,323,5,POPE, O14
448,PP1,310,60,POPE, O13
448,PP1,323,5,POPE, O14
449,PP1,310,60,POPE, O13
449,PP1,323,104 5,POPE, HN2 O14
450,PP1,310,60,POPE, O13
450,PP1,323,104 5,POPE, HN2 O14
451,PP1,310,60,POPE, O13
451,PP1,323,5,POPE, O14
452,PP1,310,60,POPE, O13
452,PP1,323,5,POPE, O14
453,PP1,310,60,POPE, O13
453,PP1,323,5,POPE, O14
454,PP1,310,60,POPE, O13
454,PP1,323,5,POPE, O14
455,PP1,310,60,POPE, O13
455,PP1,323,5,POPE, O14
456,PP1,310,60,POPE, O13
456,PP1,323,5,POPE, O14
457,PP1,310,60,POPE, O13
457,PP1,323,5,POPE, O14
458,PP1,310,60,POPE, HN1 O13
458,PP1,323,5,POPE, O14
459,PP1,310,60,POPE, O13
459,PP1,323,5,POPE, O14
460,PP1,310,60,POPE, O13
460,PP1,323,5,POPE, O14
461,PP1,310,60,POPE, O13
461,PP1,323,5,POPE, O14
462,PP1,310,60,POPE, O13
462,PP1,323,5,POPE, O14
463,PP1,310,60,POPE, O13 P
463,PP1,323,5,POPE, O14
464,PP1,310,60,POPE, O13
464,PP1,323,5,POPE, O14
465,PP1,310,60,POPE, O13
465,PP1,323,5,POPE, O14
466,PP1,310,60,POPE, HN3 O13
466,PP1,323,5,POPE, O14
467,PP1,310,60,POPE, O13
467,PP1,323,5,POPE, O14
468,PP1,310,60,POPE, O13 P
468,PP1,323,5,POPE, O14
469,PP1,310,60,POPE, O13
469,PP1,323,5,POPE, O14
470,PP1,310,60,POPE, O13
470,PP1,323,5,POPE, O14
471,PP1,310,60,POPE, O13
471,PP1,323,5,POPE, O14
472,PP1,310,60,POPE, O13
472,PP1,323,5,POPE, O14
473,PP1,310,60,POPE, O13
473,PP1,323,5,POPE, O14
474,PP1,310,60,POPE, O13
474,PP1,323,5,POPE, O14
475,PP1,310,60,POPE, O13
475,PP1,323,5,POPE, O14
476,PP1,310,60,POPE, O13
476,PP1,323,5,POPE, O14
477,PP1,310,60,POPE, O13
477,PP1,323,5,POPE, O14
478,PP1,310,60,POPE, O13
478,PP1,323,5,POPE, O14
479,PP1,310,60,POPE, O13
479,PP1,323,5,POPE, O14
480,PP1,310,60,POPE, O13 P
480,PP1,323,5,POPE, O14
481,PP1,310,60,POPE, O13
481,PP1,323,5,POPE, O14
482,PP1,310,60,POPE, HN2 O13
482,PP1,323,5,POPE, O14
483,PP1,310,60,POPE, O13
483,PP1,323,5,POPE, O14
484,PP1,310,60,POPE, O13
484,PP1,323,5,POPE, O14
485,PP1,310,60,POPE, O13
485,PP1,323,5,POPE, O14
486,PP1,310,60,POPE, O13
486,PP1,323,5,POPE, O14
487,PP1,310,60,POPE, O13
487,PP1,323,5,POPE, O14
488,PP1,310,60,POPE, O13 P
488,PP1,323,5,POPE, O14
489,PP1,310,60,POPE, O13
489,PP1,323,5,POPE, O14
490,PP1,310,60,POPE, O13
490,PP1,323,5,POPE, O14
491,PP1,310,60,POPE, O13
491,PP1,323,5,POPE, O14
492,PP1,310,60,POPE, O13
492,PP1,323,5,POPE, O14
493,PP1,310,60,POPE, O13
493,PP1,323,5,POPE, O14
494,PP1,310,60,POPE, HN1 O13
494,PP1,323,5,POPE, O14
495,PP1,310,60,POPE, O13
495,PP1,323,5,POPE, O14
496,PP1,310,60,POPE, O13
496,PP1,323,5,POPE, O14
497,PP1,310,60,POPE, O13
497,PP1,323,5,POPE, O14
498,PP1,310,60,POPE, O13
498,PP1,323,5,POPE, O14
499,PP1,310,60,POPE, O13
499,PP1,323,5,POPE, O14
500,PP1,310,60,POPE, O13
500,PP1,323,5,POPE, O14
501,PP1,310,60,POPE, O13
501,PP1,323,5,POPE, O14
502,PP1,310,60,POPE, O13
502,PP1,323,5,POPE, O14
503,PP1,310,60,POPE, O13 P
503,PP1,323,5,POPE, O14
504,PP1,310,60,POPE, O13
504,PP1,323,5,POPE, O14
505,PP1,310,60,POPE, O13
505,PP1,323,5,POPE, O14
506,PP1,310,60,POPE, O13
506,PP1,323,5,POPE, O14
507,PP1,310,60,POPE, O13
507,PP1,323,5,POPE, O14
508,PP1,310,60,POPE, O13
508,PP1,323,5,POPE, O14
509,PP1,310,60,POPE, O13
509,PP1,323,5,POPE, O14
510,PP1,310,60,POPE, O13
510,PP1,323,5,POPE, O14
511,PP1,310,60,POPE, O13
511,PP1,323,5,POPE, O14
512,PP1,310,60,POPE, O13
512,PP1,323,5,POPE, O14
513,PP1,310,60,POPE, O13
513,PP1,323,5,POPE, O14
514,PP1,310,60,POPE, O13
514,PP1,323,5,POPE, O14
515,PP1,310,60,POPE, O13
515,PP1,323,5,POPE, O14
516,PP1,310,60,POPE, O13
516,PP1,323,5,POPE, O14
517,PP1,310,60,POPE, O13
517,PP1,323,5,POPE, O14
518,PP1,310,60,POPE, O13
518,PP1,323,5,POPE, O14
519,PP1,310,60,POPE, O13
519,PP1,323,5,POPE, O14
520,PP1,310,60,POPE, O13
520,PP1,323,5,POPE, O14
521,PP1,310,60,POPE, O13
521,PP1,323,5,POPE, O14
522,PP1,310,60,POPE, O13
522,PP1,323,5,POPE, O14
523,PP1,310,60,POPE, O13
523,PP1,323,5,POPE, O14
524,PP1,310,60,POPE, O13
524,PP1,323,5,POPE, O14
525,PP1,310,60,POPE, O13
525,PP1,323,5,POPE, O14
526,PP1,310,60,POPE, O13
526,PP1,323,5,POPE, O14
527,PP1,310,60,POPE, O13
527,PP1,323,5,POPE, O14
528,PP1,310,60,POPE, O13
528,PP1,323,5,POPE, O14
529,PP1,310,60,POPE, O13
529,PP1,323,5,POPE, O14
530,PP1,310,60,POPE, O13
530,PP1,323,5,POPE, O14
531,PP1,310,60,POPE, O13
531,PP1,323,5,POPE, O14
532,PP1,310,60,POPE, O13
532,PP1,323,5,POPE, O14
533,PP1,310,60,POPE, O13
533,PP1,323,5,POPE, O14
534,PP1,310,60,POPE, O13
534,PP1,323,5,POPE, O14
535,PP1,310,60,POPE, O13
535,PP1,323,5,POPE, O14 P
536,PP1,310,60,POPE, O13
536,PP1,323,5,POPE, O14
537,PP1,310,60,POPE, O13
537,PP1,323,5,POPE, O14
538,PP1,310,60,POPE, O13
538,PP1,323,5,POPE, O14
539,PP1,310,60,POPE, O13
539,PP1,323,5,POPE, O14
540,PP1,310,60,POPE, O13
540,PP1,323,5,POPE, O14
541,PP1,310,60,POPE, O13
541,PP1,323,5,POPE, O14
542,PP1,310,60,POPE, O13
542,PP1,323,5,POPE, O14
543,PP1,310,60,POPE, O13
543,PP1,323,5,POPE, O14
544,PP1,310,60,POPE, O13
544,PP1,323,5,POPE, O14
545,PP1,310,60,POPE, O13
545,PP1,323,5,POPE, O14
546,PP1,310,60,POPE, O13
546,PP1,323,5,POPE, O14
547,PP1,310,60,POPE, O13
547,PP1,323,5,POPE, O14
548,PP1,310,60,POPE, O13
548,PP1,323,5,POPE, O14
549,PP1,310,60,POPE, O13
549,PP1,323,5,POPE, O14
550,PP1,310,60,POPE, O13
550,PP1,323,5,POPE, O14 P
551,PP1,310,60,POPE, O13 P
551,PP1,323,5,POPE, O14
552,PP1,310,60,POPE, O13
552,PP1,323,5,POPE, O14
553,PP1,310,60,POPE, O13
553,PP1,323,5,POPE, O14
554,PP1,310,60,POPE, O13
554,PP1,323,5,POPE, O14
555,PP1,310,60,POPE, O13
555,PP1,323,5,POPE, O14
556,PP1,310,60,POPE, O13
556,PP1,323,5,POPE, O14
557,PP1,310,60,POPE, O13
557,PP1,323,5,POPE, O14
558,PP1,310,60,POPE, O13
558,PP1,323,5,POPE, O14
559,PP1,310,60,POPE, O13
559,PP1,323,5,POPE, O14
560,PP1,310,60,POPE, O13
560,PP1,323,5,POPE, O14
561,PP1,310,60,POPE, O13
561,PP1,323,5,POPE, O14
562,PP1,310,60,POPE, O13
562,PP1,323,5,POPE, O14
563,PP1,310,60,POPE, O13
563,PP1,323,5,POPE, O14
564,PP1,310,60,POPE, O13
564,PP1,323,5,POPE, O14
565,PP1,310,60,POPE, O13 P
565,PP1,323,5,POPE, O14
566,PP1,310,60,POPE, O13
566,PP1,323,5,POPE, O14
567,PP1,310,60,POPE, O13 P
567,PP1,323,5,POPE, O14
568,PP1,310,60,POPE, O13
568,PP1,323,5,POPE, O14
569,PP1,310,60,POPE, O13
569,PP1,323,5,POPE, O14
570,PP1,310,60,POPE, O13
570,PP1,323,5,POPE, O14
571,PP1,310,60,POPE, O13
571,PP1,323,5,POPE, O14
572,PP1,310,60,POPE, O13
572,PP1,323,5,POPE, O14
573,PP1,310,60,POPE, O13
573,PP1,323,5,POPE, O14
574,PP1,310,60,POPE, O13
574,PP1,323,5,POPE, O14
575,PP1,310,60,POPE, O13
575,PP1,323,5,POPE, O14
576,PP1,310,60,POPE, O13
576,PP1,323,5,POPE, O14
577,PP1,310,60,POPE, O13
577,PP1,323,5,POPE, O14
578,PP1,310,60,POPE, O13
578,PP1,323,5,POPE, O14
579,PP1,310,60,POPE, O13
579,PP1,323,5,POPE, O14
580,PP1,310,60,POPE, O13
580,PP1,323,5,POPE, O14
581,PP1,310,60,POPE, O13
581,PP1,323,5,POPE, O14
582,PP1,310,60,POPE, O13
582,PP1,323,5,POPE, O14
583,PP1,310,60,POPE, O13
583,PP1,323,5,POPE, O14
584,PP1,310,60,POPE, O13
584,PP1,323,5,POPE, O14
585,PP1,310,60,POPE, O13
585,PP1,323,5,POPE, O14
586,PP1,310,60,POPE, O13
586,PP1,323,5,POPE, O14
587,PP1,310,60,POPE, O13
587,PP1,323,5,POPE, O14
588,PP1,310,60,POPE, O13
588,PP1,323,5,POPE, O14
589,PP1,310,60,POPE, O13
589,PP1,323,5,POPE, O14
590,PP1,310,60,POPE, O13
590,PP1,323,5,POPE, O14
591,PP1,310,60,POPE, O13
591,PP1,323,5,POPE, O14
592,PP1,310,60,POPE, O13 P
592,PP1,323,5,POPE, O14
593,PP1,310,60,POPE, O13
593,PP1,323,5,POPE, O14
594,PP1,310,60,POPE, O13 P
594,PP1,323,5,POPE, O14
595,PP1,310,60,POPE, O13
595,PP1,323,5,POPE, O14
596,PP1,310,60,POPE, O13
596,PP1,323,5,POPE, O14
597,PP1,310,60,POPE, O13
597,PP1,323,5,POPE, O14
598,PP1,310,60,POPE, O13
598,PP1,323,5,POPE, O14
599,PP1,310,60,POPE, O13
599,PP1,323,5,POPE, O14
600,PP1,310,60,POPE, O13
600,PP1,323,5,POPE, O14
601,PP1,310,60,POPE, O13
601,PP1,323,5,POPE, O14
602,PP1,310,60,POPE, O13
602,PP1,323,5,POPE, O14
603,PP1,310,60,POPE, O13
603,PP1,323,5,POPE, O14
604,PP1,310,60,POPE, O13
604,PP1,323,5,POPE, O14
605,PP1,310,60,POPE, O13
605,PP1,323,5,POPE, O14
606,PP1,310,60,POPE, O13
606,PP1,323,5,POPE, O14
607,PP1,310,60,POPE, O13
607,PP1,323,5,POPE, O14
608,PP1,310,60,POPE, O13
608,PP1,323,5,POPE, O14
609,PP1,310,60,POPE, O13
609,PP1,323,5,POPE, O14
610,PP1,310,60,POPE, O13
610,PP1,323,5,POPE, O14
611,PP1,310,60,POPE, O13
611,PP1,323,5,POPE, O14
612,PP1,310,60,POPE, O13
612,PP1,323,5,POPE, O14
613,PP1,310,60,POPE, O13
613,PP1,323,5,POPE, O14
614,PP1,310,60,POPE, O13
614,PP1,323,5,POPE, O14
615,PP1,310,60,POPE, O13 P
615,PP1,323,5,POPE, O14
616,PP1,310,60,POPE, O13
616,PP1,323,5,POPE, O14
617,PP1,310,60,POPE, O13
617,PP1,323,5,POPE, O14
618,PP1,310,60,POPE, O13
618,PP1,323,5,POPE, O14
619,PP1,310,60,POPE, O13
619,PP1,323,5,POPE, O14
620,PP1,310,60,POPE, O13
620,PP1,323,5,POPE, O14
621,PP1,310,60,POPE, O13
621,PP1,323,5,POPE, O14
622,PP1,310,60,POPE, O13
622,PP1,323,5,POPE, O14
623,PP1,310,60,POPE, O13
623,PP1,323,5,POPE, O14
624,PP1,310,60,POPE, O13
624,PP1,323,5,POPE, O14
625,PP1,310,60,POPE, O13
625,PP1,323,5,POPE, O14
626,PP1,310,60,POPE, O13
626,PP1,323,5,POPE, O14
627,PP1,310,60,POPE, O13
627,PP1,323,5,POPE, O14
628,PP1,310,60,POPE, O13
628,PP1,323,5,POPE, O14
629,PP1,310,60,POPE, O13
629,PP1,323,5,POPE, O14
630,PP1,310,60,POPE, O13
630,PP1,323,5,POPE, O14
631,PP1,310,60,POPE, O13
631,PP1,323,5,POPE, O14
632,PP1,310,60,POPE, O13
632,PP1,323,5,POPE, O14
633,PP1,310,60,POPE, O13
633,PP1,323,5,POPE, O14
634,PP1,310,60,POPE, O13
634,PP1,323,5,POPE, O14
635,PP1,310,60,POPE, O13
635,PP1,323,5,POPE, O14
636,PP1,310,60,POPE, O13
636,PP1,323,5,POPE, O14
637,PP1,310,60,POPE, O13
637,PP1,323,5,POPE, O14
638,PP1,310,60,POPE, O13
638,PP1,323,5,POPE, O14
639,PP1,310,60,POPE, O13
639,PP1,323,5,POPE, O14
640,PP1,310,60,POPE, O13
640,PP1,323,5,POPE, O14
641,PP1,310,60,POPE, O13
641,PP1,323,5,POPE, O14
642,PP1,310,60,POPE, O13
642,PP1,323,5,POPE, O14
643,PP1,310,60,POPE, O13
643,PP1,323,5,POPE, O14
644,PP1,310,60,POPE, O13
644,PP1,323,5,POPE, O14
645,PP1,310,60,POPE, O13
645,PP1,323,5,POPE, O14
646,PP1,310,60,POPE, O13
646,PP1,323,5,POPE, O14
647,PP1,310,60,POPE, O13
647,PP1,323,5,POPE, O14
648,PP1,310,60,POPE, O13
648,PP1,323,5,POPE, O14
649,PP1,310,60,POPE, O13
649,PP1,323,5,POPE, O14
650,PP1,310,60,POPE, O13
650,PP1,323,5,POPE, O14
651,PP1,310,60,POPE, O13
651,PP1,323,5,POPE, O14
652,PP1,310,60,POPE, O13
652,PP1,323,5,POPE, O14
653,PP1,310,60,POPE, O13
653,PP1,323,5,POPE, O14
654,PP1,310,60,POPE, O13
654,PP1,323,5,POPE, O14
655,PP1,310,60,POPE, O13
655,PP1,323,5,POPE, O14
656,PP1,310,60,POPE, O13
656,PP1,323,5,POPE, O14
657,PP1,310,60,POPE, O13
657,PP1,323,5,POPE, O14
658,PP1,310,60,POPE, O13
658,PP1,323,5,POPE, O14
659,PP1,310,60,POPE, O13
659,PP1,323,5,POPE, O14 P
660,PP1,310,60,POPE, O13
660,PP1,323,5,POPE, O14
661,PP1,310,60,POPE, O13
661,PP1,323,5,POPE, O14
662,PP1,310,60,POPE, O13
662,PP1,323,5,POPE, O14
663,PP1,310,60,POPE, O13
663,PP1,323,5,POPE, O14
664,PP1,310,60,POPE, O13
664,PP1,323,5,POPE, O14
665,PP1,310,60,POPE, O13
665,PP1,323,5,POPE, O14
666,PP1,310,60,POPE, O13
666,PP1,323,5,POPE, O14
667,PP1,310,60,POPE, O13 P
667,PP1,323,5,POPE, O14
668,PP1,310,60,POPE, O13
668,PP1,323,5,POPE, O14
669,PP1,310,60,POPE, O13
669,PP1,323,5,POPE, O14
670,PP1,310,60,POPE, O13 P
670,PP1,323,5,POPE, O14 P
671,PP1,310,60,POPE, O13
671,PP1,323,5,POPE, O14
672,PP1,310,60,POPE, O13
672,PP1,323,5,POPE, O14
673,PP1,310,60,POPE, O13
673,PP1,323,5,POPE, O14
674,PP1,310,60,POPE, O13
674,PP1,323,5,POPE, O14
675,PP1,310,60,POPE, O13
675,PP1,323,5,POPE, O14
676,PP1,310,60,POPE, O13
676,PP1,323,5,POPE, O14
677,PP1,310,60,POPE, O13
677,PP1,323,5,POPE, O14
678,PP1,310,60,POPE, O13
678,PP1,323,5,POPE, O14
679,PP1,310,60,POPE, O13
679,PP1,323,5,POPE, O14
680,PP1,310,60,POPE, O13
680,PP1,323,5,POPE, O14
681,PP1,310,60,POPE, O13
681,PP1,323,5,POPE, O14
682,PP1,310,60,POPE, O13
682,PP1,323,5,POPE, O14
683,PP1,310,60,POPE, O13
683,PP1,323,5,POPE, O14
684,PP1,310,60,POPE, O13
684,PP1,323,5,POPE, O14
685,PP1,310,60,POPE, O13
685,PP1,323,5,POPE, O14
686,PP1,310,60,POPE, O13
686,PP1,323,5,POPE, O14
687,PP1,310,60,POPE, O13 P
687,PP1,323,5,POPE, O14
688,PP1,310,60,POPE, O13
688,PP1,323,5,POPE, O14
689,PP1,310,60,POPE, O13
689,PP1,323,5,POPE, O14
690,PP1,310,60,POPE, O13
690,PP1,323,5,POPE, O14
691,PP1,310,60,POPE, O13
691,PP1,323,5,POPE, O14
692,PP1,310,60,POPE, O13
692,PP1,323,5,POPE, O14
693,PP1,310,60,POPE, O13
693,PP1,323,5,POPE, O14
694,PP1,310,60,POPE, O13
694,PP1,323,5,POPE, O14
695,PP1,310,60,POPE, O13
695,PP1,323,5,POPE, O14
696,PP1,310,60,POPE, O13
696,PP1,323,5,POPE, O14
697,PP1,310,60,POPE, O13
697,PP1,323,5,POPE, O14
698,PP1,310,60,POPE, O13
698,PP1,323,5,POPE, O14 P
699,PP1,310,60,POPE, O13
699,PP1,323,5,POPE, O14
700,PP1,310,60,POPE, O13
700,PP1,323,5,POPE, O14
701,PP1,310,60,POPE, O13
701,PP1,323,5,POPE, O14
702,PP1,310,60,POPE, O13
702,PP1,323,5,POPE, O14
703,PP1,310,60,POPE, O13
703,PP1,323,5,POPE, O14
704,PP1,310,60,POPE, O13
704,PP1,323,5,POPE, O14
705,PP1,310,60,POPE, O13 P
705,PP1,323,5,POPE, O14
706,PP1,310,60,POPE, O13
706,PP1,323,5,POPE, O14
707,PP1,310,60,POPE, O13
707,PP1,323,5,POPE, O14
708,PP1,310,60,POPE, O13
708,PP1,323,5,POPE, O14
709,PP1,310,60,POPE, O13 P
709,PP1,323,5,POPE, O14
710,PP1,310,60,POPE, O13
710,PP1,323,5,POPE, O14
711,PP1,310,60,POPE, O13
711,PP1,323,5,POPE, O14
712,PP1,310,60,POPE, O13
712,PP1,323,5,POPE, O14
713,PP1,310,60,POPE, O13
713,PP1,323,5,POPE, O14
714,PP1,310,60,POPE, O13
714,PP1,323,5,POPE, O14
715,PP1,310,60,POPE, O13
715,PP1,323,5,POPE, O14
716,PP1,310,60,POPE, O13
716,PP1,323,5,POPE, O14
717,PP1,310,60,POPE, O13
717,PP1,323,5,POPE, O14
718,PP1,310,60,POPE, O13
718,PP1,323,5,POPE, O14
719,PP1,310,60,POPE, O13
719,PP1,323,5,POPE, O14
720,PP1,310,60,POPE, O13
720,PP1,323,5,POPE, O14
721,PP1,310,60,POPE, O13
721,PP1,323,5,POPE, O14
722,PP1,310,60,POPE, O13
722,PP1,323,5,POPE, O14
723,PP1,310,60,POPE, O13
723,PP1,323,5,POPE, O14
724,PP1,310,60,POPE, O13
724,PP1,323,5,POPE, O14
725,PP1,310,60,POPE, O13
725,PP1,323,5,POPE, O14
726,PP1,310,60,POPE, O13 P
726,PP1,323,5,POPE, O14
727,PP1,310,60,POPE, O13
727,PP1,323,5,POPE, O14
728,PP1,310,60,POPE, O13
728,PP1,323,5,POPE, O14
729,PP1,310,60,POPE, O13
729,PP1,323,5,POPE, O14
730,PP1,310,60,POPE, O13
730,PP1,323,5,POPE, O14
731,PP1,310,60,POPE, O13
731,PP1,323,5,POPE, O14
732,PP1,310,60,POPE, O13
732,PP1,323,5,POPE, O14
733,PP1,310,60,POPE, O13
733,PP1,323,5,POPE, O14
734,PP1,310,60,POPE, O13
734,PP1,323,5,POPE, O14
735,PP1,310,60,POPE, O13
735,PP1,323,5,POPE, O14
736,PP1,310,60,POPE, O13
736,PP1,323,5,POPE, O14
737,PP1,310,60,POPE, O13
737,PP1,323,5,POPE, O14
738,PP1,310,60,POPE, O13
738,PP1,323,5,POPE, O14 P
739,PP1,310,60,POPE, O13
739,PP1,323,5,POPE, O14
740,PP1,310,60,POPE, O13
740,PP1,323,5,POPE, O14 P
741,PP1,310,60,POPE, O13
741,PP1,323,5,POPE, O14
742,PP1,310,60,POPE, O13
742,PP1,323,5,POPE, O14
743,PP1,310,60,POPE, O13
743,PP1,323,5,POPE, O14
744,PP1,310,60,POPE, O13
744,PP1,323,5,POPE, O14
745,PP1,310,60,POPE, O13 P
745,PP1,323,5,POPE, O14
746,PP1,310,60,POPE, O13
746,PP1,323,5,POPE, O14
747,PP1,310,60,POPE, O13
747,PP1,323,5,POPE, O14
748,PP1,310,60,POPE, O13
748,PP1,323,5,POPE, O14
749,PP1,310,60,POPE, O13
749,PP1,323,5,POPE, O14
750,PP1,310,60,POPE, O13
750,PP1,323,5,POPE, O14
751,PP1,310,60,POPE, O13
751,PP1,323,5,POPE, O14
752,PP1,310,60,POPE, O13
752,PP1,323,5,POPE, O14
753,PP1,310,60,POPE, O13
753,PP1,323,5,POPE, O14 P
754,PP1,310,60,POPE, O13
754,PP1,323,5,POPE, O14
755,PP1,310,60,POPE, O13
755,PP1,323,5,POPE, O14
756,PP1,310,60,POPE, O13
756,PP1,323,5,POPE, O14
757,PP1,310,60,POPE, O13
757,PP1,323,5,POPE, O14
758,PP1,310,60,POPE, O13
758,PP1,323,5,POPE, O14
759,PP1,310,60,POPE, O13
759,PP1,323,5,POPE, O14
760,PP1,310,60,POPE, O13
760,PP1,323,5,POPE, O14
761,PP1,310,60,POPE, O13
761,PP1,323,5,POPE, O14
762,PP1,310,60,POPE, O13
762,PP1,323,5,POPE, O14
763,PP1,310,60,POPE, O13
763,PP1,323,5,POPE, O14
764,PP1,310,60,POPE, O13
764,PP1,323,5,POPE, O14
765,PP1,310,60,POPE, O13
765,PP1,323,5,POPE, O14
766,PP1,310,60,POPE, O13
766,PP1,323,5,POPE, O14
767,PP1,310,60,POPE, O13
767,PP1,323,5,POPE, O14
768,PP1,310,60,POPE, O13
768,PP1,323,5,POPE, O14
769,PP1,310,60,POPE, O13
769,PP1,323,5,POPE, O14
770,PP1,310,60,POPE, O13
770,PP1,323,5,POPE, O14
771,PP1,310,60,POPE, O13
771,PP1,323,5,POPE, O14
772,PP1,310,60,POPE, O13
772,PP1,323,5,POPE, O14
773,PP1,310,60,POPE, O13
773,PP1,323,5,POPE, O14
774,PP1,310,60,POPE, O13
774,PP1,323,5,POPE, O14
775,PP1,310,60,POPE, O13
775,PP1,323,5,POPE, O14
776,PP1,310,60,POPE, O13
776,PP1,323,5,POPE, O14
777,PP1,310,60,POPE, O13
777,PP1,323,5,POPE, O14
778,PP1,310,60,POPE, O13
778,PP1,323,5,POPE, O14
779,PP1,310,60,POPE, O13
779,PP1,323,5,POPE, O14
780,PP1,310,60,POPE, O13
780,PP1,323,5,POPE, O14
781,PP1,310,60,POPE, O13
781,PP1,323,5,POPE, O14
782,PP1,310,60,POPE, O13
782,PP1,323,5,POPE, O14
783,PP1,310,60,POPE, O13
783,PP1,323,5,POPE, O14
784,PP1,310,60,POPE, O13
784,PP1,323,5,POPE, O14
785,PP1,310,60,POPE, O13
785,PP1,323,5,POPE, O14
786,PP1,310,60,POPE, O13
786,PP1,323,5,POPE, O14
787,PP1,310,60,POPE, O13
787,PP1,323,5,POPE, O14
788,PP1,310,60,POPE, O13
788,PP1,323,5,POPE, O14
789,PP1,310,60,POPE, O13
789,PP1,323,5,POPE, O14
790,PP1,310,60,POPE, O13
790,PP1,323,5,POPE, O14
791,PP1,310,60,POPE, O13
791,PP1,323,5,POPE, O14 P
792,PP1,310,60,POPE, O13
792,PP1,323,5,POPE, O14
793,PP1,310,60,POPE, O13
793,PP1,323,5,POPE, O14
794,PP1,310,60,POPE, O13
794,PP1,323,5,POPE, O14
795,PP1,310,60,POPE, O13 P
795,PP1,323,5,POPE, O14
796,PP1,310,60,POPE, O13
796,PP1,323,5,POPE, O14
797,PP1,310,60,POPE, O13
797,PP1,323,5,POPE, O14 P
798,PP1,310,60,POPE, O13
798,PP1,323,5,POPE, O14
799,PP1,310,60,POPE, O13
799,PP1,323,5,POPE, O14
800,PP1,310,60,POPE, O13
800,PP1,323,5,POPE, O14
801,PP1,310,60,POPE, O13
801,PP1,323,5,POPE, O14
802,PP1,310,60,POPE, O13
802,PP1,323,5,POPE, O14
803,PP1,310,60,POPE, O13
803,PP1,323,5,POPE, O14
804,PP1,310,60,POPE, O13
804,PP1,323,5,POPE, O14
805,PP1,310,60,POPE, O13
805,PP1,323,5,POPE, O14
806,PP1,310,60,POPE, O13
806,PP1,323,5,POPE, O14
807,PP1,310,60,POPE, O13
807,PP1,323,5,POPE, O14
808,PP1,310,60,POPE, O13
808,PP1,323,5,POPE, O14
809,PP1,310,60,POPE, O13
809,PP1,323,5,POPE, O14
810,PP1,310,60,POPE, HN2 O13
810,PP1,323,5,POPE, O14
811,PP1,310,60,POPE, O13
811,PP1,323,5,POPE, O14
812,PP1,310,60,POPE, O13
812,PP1,323,5,POPE, O14
813,PP1,310,60,POPE, O13
813,PP1,323,5,POPE, O14
814,PP1,310,60,POPE, O13 P
814,PP1,323,5,POPE, O14
815,PP1,310,60,POPE, O13
815,PP1,323,5,POPE, O14
